id_student,code_module,code_presentation,at_risk,gender,region,highest_education,imd_band,age_band,disability,num_of_prev_attempts,studied_credits,date_registration,withdrawn_before_cutoff,sum_click_total,n_active_days,n_early_assessments,mean_early_score,min_early_score
100610,BBB,2013J,0,M,East Anglian Region,Lower Than A Level,70-80%,0-35,N,0,30,-45.0,0,15.0,3.0,2.0,67.5,57.0
100240,CCC,2013J,1,M,London Region,Post Graduate Qualification,80-90%,0-35,N,0,90,-35.0,0,8.0,2.0,1.0,59.0,59.0
100723,BBB,2013J,1,F,South East Region,Lower Than A Level,90-100%,0-35,N,0,90,-36.0,0,25.0,5.0,2.0,65.55,47.0
100738,BBB,2013J,0,M,Scotland,Lower Than A Level,30-40%,35-55,Y,1,90,7.0,0,3.0,1.0,1.0,35.1,35.1
100039,CCC,2014J,1,M,North Western Region,Post Graduate Qualification,,35-55,Y,1,120,-38.0,0,52.0,7.0,0.0,,
100809,BBB,2013J,0,M,South East Region,HE Qualification,60-70%,0-35,N,0,30,-23.0,0,5.0,1.0,2.0,46.35,45.7
100488,BBB,2013J,0,F,South East Region,A Level or Equivalent,60-70%,55<=,N,0,90,-42.0,0,9.0,2.0,1.0,62.2,62.2
100600,BBB,2014J,0,M,London Region,HE Qualification,30-40%,0-35,N,0,120,-42.0,0,2.0,1.0,0.0,,
100327,BBB,2014J,0,M,Scotland,HE Qualification,40-50%,35-55,N,0,30,-64.0,0,20.0,3.0,2.0,73.35,71.8
100156,CCC,2013J,1,F,North Western Region,HE Qualification,70-80%,35-55,N,1,60,-61.0,1,4.0,2.0,1.0,14.9,14.9
100172,BBB,2013J,1,M,North Western Region,HE Qualification,30-40%,55<=,N,0,30,-26.0,0,5.0,1.0,1.0,78.3,78.3
100837,BBB,2014J,1,M,North Western Region,A Level or Equivalent,90-100%,55<=,N,1,30,-8.0,0,0.0,0.0,0.0,,
100625,BBB,2013J,0,M,North Western Region,Post Graduate Qualification,40-50%,0-35,N,1,120,-66.0,0,37.0,5.0,2.0,69.4,64.0
100467,AAA,2013J,0,M,Scotland,HE Qualification,70-80%,35-55,Y,1,30,-41.0,0,34.0,4.0,2.0,99.0,98.0
100822,BBB,2014J,0,F,North Western Region,Lower Than A Level,0-10%,35-55,N,2,90,-57.0,0,20.0,2.0,2.0,88.5,86.3
100607,AAA,2013J,0,M,London Region,Post Graduate Qualification,0-10%,35-55,N,0,120,-35.0,0,18.0,2.0,2.0,80.0,75.9
100571,AAA,2013J,0,F,South East Region,A Level or Equivalent,90-100%,0-35,Y,1,60,-8.0,0,0.0,0.0,1.0,71.8,71.8
100879,BBB,2013J,1,M,South East Region,Post Graduate Qualification,80-90%,0-35,N,2,60,-31.0,0,0.0,0.0,0.0,,
100174,AAA,2014J,1,M,South East Region,Post Graduate Qualification,90-100%,0-35,N,0,60,-1.0,0,14.0,3.0,2.0,57.8,56.6
100342,BBB,2014J,0,M,South East Region,Post Graduate Qualification,50-60%,0-35,N,0,60,-21.0,0,0.0,0.0,2.0,64.2,62.7
100861,BBB,2013J,1,F,North Western Region,HE Qualification,90-100%,0-35,N,1,90,-45.0,0,4.0,2.0,0.0,,
100562,BBB,2014J,0,F,London Region,Post Graduate Qualification,40-50%,35-55,N,1,120,-27.0,0,2.0,1.0,1.0,50.8,50.8
100580,CCC,2014J,1,M,East Anglian Region,Lower Than A Level,,0-35,N,0,120,-47.0,0,37.0,5.0,2.0,75.65,68.6
100403,BBB,2014J,1,M,Scotland,HE Qualification,20-30%,35-55,N,0,120,-22.0,1,0.0,0.0,0.0,,
100105,CCC,2013J,0,F,London Region,A Level or Equivalent,40-50%,35-55,N,0,30,-20.0,0,3.0,1.0,0.0,,
100298,CCC,2013J,0,M,North Western Region,A Level or Equivalent,40-50%,0-35,N,2,60,-57.0,0,16.0,1.0,2.0,80.6,76.5
100776,AAA,2013J,1,M,London Region,Lower Than A Level,80-90%,35-55,N,0,120,-26.0,0,0.0,0.0,1.0,37.3,37.3
100803,AAA,2014J,1,M,London Region,Lower Than A Level,0-10%,0-35,N,2,90,-32.0,0,46.0,7.0,2.0,88.05,85.5
100007,BBB,2013J,1,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,N,1,60,-19.0,0,8.0,2.0,0.0,,
100084,CCC,2014J,0,F,North Western Region,Post Graduate Qualification,0-10%,55<=,N,1,60,-13.0,0,8.0,2.0,2.0,58.099999999999994,35.9
100729,AAA,2014J,0,M,London Region,HE Qualification,30-40%,0-35,N,1,30,-20.0,0,28.0,3.0,2.0,64.2,57.2
100268,AAA,2014J,0,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,N,2,60,-36.0,0,29.0,6.0,1.0,73.0,73.0
100762,CCC,2013J,0,M,Scotland,A Level or Equivalent,10-20%,0-35,N,0,60,-11.0,0,16.0,2.0,2.0,60.55,50.3
100239,CCC,2013J,1,F,South East Region,HE Qualification,50-60%,0-35,N,2,60,-47.0,0,0.0,0.0,0.0,,
100405,AAA,2014J,1,M,East Anglian Region,Lower Than A Level,,35-55,Y,0,90,-56.0,0,46.0,5.0,2.0,63.949999999999996,49.3
100611,BBB,2013J,0,M,London Region,HE Qualification,90-100%,0-35,N,2,60,-94.0,0,3.0,1.0,0.0,,
100040,BBB,2013J,1,M,London Region,HE Qualification,0-10%,35-55,N,0,30,-31.0,0,19.0,4.0,1.0,57.8,57.8
100463,AAA,2014J,0,F,East Anglian Region,Lower Than A Level,60-70%,0-35,N,2,120,-46.0,0,12.0,4.0,1.0,60.9,60.9
100730,AAA,2014J,0,M,East Anglian Region,HE Qualification,60-70%,0-35,N,0,60,-22.0,0,12.0,2.0,2.0,68.6,58.5
100534,BBB,2014J,0,F,South East Region,HE Qualification,0-10%,35-55,N,0,60,-69.0,0,14.0,2.0,2.0,64.65,56.4
100420,BBB,2014J,0,F,London Region,HE Qualification,70-80%,0-35,Y,1,90,-43.0,0,4.0,2.0,1.0,75.9,75.9
100608,BBB,2013J,0,M,East Anglian Region,HE Qualification,70-80%,0-35,N,0,90,-51.0,0,36.0,5.0,2.0,70.05,55.6
100474,CCC,2013J,0,M,North Western Region,Lower Than A Level,20-30%,35-55,N,1,90,-41.0,0,5.0,1.0,1.0,86.0,86.0
100731,AAA,2014J,1,M,North Western Region,HE Qualification,80-90%,0-35,N,0,30,-31.0,1,11.0,2.0,2.0,50.3,34.1
100791,AAA,2013J,1,F,East Anglian Region,HE Qualification,70-80%,0-35,N,1,120,-18.0,0,0.0,0.0,0.0,,
100141,AAA,2014J,1,M,North Western Region,A Level or Equivalent,10-20%,0-35,N,0,60,-11.0,0,1.0,1.0,2.0,70.15,64.4
100115,CCC,2014J,0,M,South East Region,A Level or Equivalent,20-30%,55<=,N,2,60,-28.0,0,11.0,3.0,1.0,53.8,53.8
100606,CCC,2014J,1,F,Scotland,Post Graduate Qualification,60-70%,0-35,N,1,60,-46.0,0,14.0,2.0,2.0,73.75,72.0
100145,BBB,2013J,1,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,2,60,-39.0,0,4.0,3.0,0.0,,
100842,AAA,2013J,0,M,South East Region,HE Qualification,20-30%,35-55,N,0,90,-17.0,0,36.0,5.0,2.0,90.35,85.5
100353,CCC,2014J,1,F,London Region,Lower Than A Level,20-30%,0-35,Y,0,60,-50.0,0,2.0,2.0,0.0,,
100222,BBB,2014J,1,F,North Western Region,Post Graduate Qualification,80-90%,0-35,N,0,30,-34.0,0,0.0,0.0,1.0,20.0,20.0
100193,CCC,2013J,1,F,Scotland,HE Qualification,70-80%,0-35,N,0,90,-38.0,0,3.0,1.0,1.0,72.9,72.9
100273,BBB,2013J,1,M,Scotland,Post Graduate Qualification,90-100%,0-35,N,0,60,-32.0,0,0.0,0.0,1.0,33.8,33.8
100603,CCC,2014J,1,F,Scotland,HE Qualification,80-90%,35-55,Y,0,30,-50.0,0,9.0,1.0,1.0,59.9,59.9
100520,CCC,2014J,0,F,Scotland,A Level or Equivalent,,35-55,N,1,120,-67.0,0,38.0,5.0,2.0,89.15,86.4
100210,AAA,2013J,1,M,London Region,A Level or Equivalent,20-30%,55<=,N,1,60,-20.0,0,4.0,3.0,0.0,,
100476,CCC,2013J,1,M,East Anglian Region,HE Qualification,20-30%,35-55,N,0,90,-11.0,0,24.0,5.0,2.0,63.8,62.0
100000,BBB,2014J,1,M,London Region,Lower Than A Level,0-10%,0-35,N,1,60,-23.0,0,12.0,2.0,1.0,67.5,67.5
100721,AAA,2014J,0,M,South East Region,Post Graduate Qualification,80-90%,35-55,N,0,60,-8.0,0,4.0,1.0,2.0,66.75,56.7
100694,AAA,2013J,0,F,Scotland,Lower Than A Level,0-10%,35-55,N,0,120,-38.0,0,20.0,4.0,1.0,73.3,73.3
100195,BBB,2014J,1,M,London Region,Lower Than A Level,20-30%,0-35,N,0,60,-49.0,0,0.0,0.0,2.0,41.5,40.9
100591,BBB,2014J,1,F,East Anglian Region,HE Qualification,20-30%,35-55,N,0,90,-28.0,0,4.0,1.0,0.0,,
100369,CCC,2014J,0,F,South East Region,Post Graduate Qualification,40-50%,35-55,N,0,90,-25.0,0,0.0,0.0,0.0,,
100667,CCC,2013J,1,F,North Western Region,A Level or Equivalent,50-60%,55<=,N,1,60,-28.0,0,0.0,0.0,0.0,,
100795,AAA,2013J,0,M,East Anglian Region,HE Qualification,30-40%,35-55,Y,0,90,-34.0,0,0.0,0.0,0.0,,
100858,CCC,2013J,0,M,London Region,Post Graduate Qualification,,0-35,N,1,90,-52.0,0,33.0,4.0,2.0,76.15,73.6
100228,AAA,2013J,1,F,London Region,A Level or Equivalent,20-30%,0-35,N,0,30,-22.0,0,1.0,1.0,0.0,,
100237,BBB,2014J,1,M,Scotland,Lower Than A Level,60-70%,0-35,N,1,90,-21.0,0,3.0,2.0,0.0,,
100670,BBB,2013J,1,F,East Anglian Region,Post Graduate Qualification,40-50%,0-35,N,0,30,-26.0,0,2.0,1.0,1.0,69.6,69.6
100884,BBB,2014J,0,F,North Western Region,A Level or Equivalent,40-50%,55<=,N,2,60,-28.0,0,55.0,6.0,2.0,73.80000000000001,70.7
100382,CCC,2014J,0,M,Scotland,A Level or Equivalent,90-100%,0-35,N,0,60,4.0,0,11.0,2.0,1.0,56.5,56.5
100509,CCC,2014J,1,F,London Region,A Level or Equivalent,,0-35,N,0,60,-42.0,0,0.0,0.0,2.0,13.05,5.0
100261,CCC,2013J,1,F,North Western Region,A Level or Equivalent,50-60%,35-55,N,0,90,-45.0,0,0.0,0.0,0.0,,
100249,AAA,2014J,0,F,East Anglian Region,HE Qualification,10-20%,0-35,N,2,60,-8.0,0,41.0,6.0,2.0,66.3,52.8
100748,AAA,2013J,1,F,Scotland,HE Qualification,40-50%,0-35,N,0,30,-5.0,0,0.0,0.0,1.0,71.3,71.3
100203,BBB,2013J,0,F,London Region,Lower Than A Level,60-70%,35-55,N,1,30,-36.0,0,25.0,3.0,2.0,64.6,52.0
100486,BBB,2013J,1,F,London Region,A Level or Equivalent,40-50%,0-35,N,1,90,3.0,0,0.0,0.0,0.0,,
100220,CCC,2013J,1,F,North Western Region,Lower Than A Level,30-40%,0-35,N,0,90,-21.0,0,0.0,0.0,0.0,,
100157,CCC,2014J,1,M,East Anglian Region,Lower Than A Level,30-40%,0-35,N,1,90,-48.0,0,8.0,3.0,1.0,53.5,53.5
100307,AAA,2013J,1,M,London Region,Post Graduate Qualification,30-40%,35-55,Y,0,90,-37.0,1,24.0,7.0,1.0,86.9,86.9
100825,AAA,2013J,1,M,North Western Region,HE Qualification,30-40%,35-55,Y,0,120,-7.0,0,4.0,1.0,0.0,,
100357,CCC,2013J,0,F,Scotland,HE Qualification,40-50%,35-55,N,1,120,-12.0,0,17.0,3.0,1.0,66.5,66.5
100830,BBB,2013J,1,M,East Anglian Region,Post Graduate Qualification,70-80%,0-35,N,2,120,-51.0,0,0.0,0.0,1.0,47.4,47.4
100718,AAA,2014J,0,F,South East Region,HE Qualification,10-20%,55<=,N,2,120,-33.0,0,15.0,2.0,1.0,61.9,61.9
100660,CCC,2013J,0,M,North Western Region,Post Graduate Qualification,0-10%,35-55,N,0,120,-26.0,0,10.0,2.0,0.0,,
100787,BBB,2014J,0,M,North Western Region,HE Qualification,50-60%,0-35,N,0,60,-40.0,0,2.0,1.0,0.0,,
100492,CCC,2013J,1,M,North Western Region,A Level or Equivalent,70-80%,0-35,N,0,90,10.0,0,0.0,0.0,1.0,43.8,43.8
100304,CCC,2014J,0,F,North Western Region,HE Qualification,20-30%,0-35,N,1,90,-25.0,0,5.0,2.0,0.0,,
100391,CCC,2013J,0,F,North Western Region,A Level or Equivalent,20-30%,35-55,Y,1,30,-31.0,0,12.0,2.0,1.0,54.0,54.0
100234,CCC,2013J,1,F,East Anglian Region,Lower Than A Level,40-50%,0-35,N,2,90,-37.0,0,16.0,4.0,1.0,49.9,49.9
100400,CCC,2014J,0,M,London Region,Post Graduate Qualification,80-90%,35-55,N,0,90,-10.0,0,9.0,1.0,2.0,55.099999999999994,40.1
100270,AAA,2014J,0,F,Scotland,Post Graduate Qualification,10-20%,35-55,N,1,120,-63.0,0,133.0,9.0,2.0,98.9,97.8
100154,AAA,2013J,1,M,North Western Region,Lower Than A Level,10-20%,35-55,Y,1,90,-39.0,0,16.0,3.0,2.0,61.599999999999994,57.4
100407,AAA,2014J,0,M,London Region,HE Qualification,60-70%,35-55,N,2,120,-9.0,0,9.0,2.0,1.0,71.2,71.2
100705,BBB,2014J,0,F,South East Region,Post Graduate Qualification,40-50%,0-35,N,0,120,1.0,0,23.0,3.0,1.0,76.8,76.8
100843,AAA,2013J,1,M,London Region,A Level or Equivalent,50-60%,0-35,N,0,60,-48.0,0,0.0,0.0,2.0,71.9,61.5
100860,BBB,2014J,0,F,South East Region,Post Graduate Qualification,30-40%,0-35,N,1,30,-19.0,0,12.0,4.0,0.0,,
100639,BBB,2014J,1,F,Scotland,Lower Than A Level,10-20%,0-35,N,1,90,-35.0,0,8.0,1.0,1.0,55.4,55.4
100229,BBB,2013J,0,F,Scotland,Lower Than A Level,80-90%,0-35,N,0,120,-12.0,0,11.0,3.0,0.0,,
100389,BBB,2013J,0,F,South East Region,HE Qualification,20-30%,35-55,N,1,120,-41.0,0,25.0,4.0,2.0,64.1,59.5
100761,BBB,2013J,1,F,North Western Region,A Level or Equivalent,50-60%,0-35,N,0,90,-69.0,0,24.0,4.0,1.0,78.0,78.0
100558,BBB,2013J,0,F,East Anglian Region,Lower Than A Level,80-90%,0-35,N,0,90,-56.0,0,7.0,2.0,2.0,63.849999999999994,58.4
100420,CCC,2014J,1,M,London Region,Post Graduate Qualification,90-100%,35-55,N,2,120,-30.0,0,3.0,3.0,0.0,,
100410,CCC,2013J,0,F,Scotland,Lower Than A Level,20-30%,35-55,N,2,90,-67.0,0,31.0,4.0,2.0,81.75,80.4
100136,BBB,2013J,1,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,N,0,90,-58.0,0,0.0,0.0,0.0,,
100031,BBB,2013J,0,M,Scotland,Post Graduate Qualification,60-70%,0-35,N,0,90,-51.0,0,16.0,3.0,2.0,93.30000000000001,89.9
100842,AAA,2014J,1,M,East Anglian Region,Post Graduate Qualification,20-30%,0-35,N,2,60,-25.0,0,16.0,2.0,2.0,76.25,71.2
100516,BBB,2013J,1,F,North Western Region,Post Graduate Qualification,70-80%,0-35,N,2,60,-49.0,0,0.0,0.0,1.0,48.6,48.6
100659,AAA,2013J,1,M,Scotland,A Level or Equivalent,80-90%,0-35,N,2,30,-36.0,0,14.0,4.0,1.0,85.5,85.5
100832,CCC,2014J,1,M,North Western Region,Post Graduate Qualification,50-60%,35-55,N,2,120,-39.0,0,0.0,0.0,0.0,,
100438,CCC,2013J,0,M,South East Region,A Level or Equivalent,30-40%,55<=,Y,1,90,-36.0,0,0.0,0.0,1.0,58.5,58.5
100189,BBB,2013J,0,F,London Region,HE Qualification,0-10%,0-35,N,2,120,-49.0,0,8.0,2.0,1.0,69.3,69.3
100129,AAA,2014J,0,F,South East Region,Lower Than A Level,10-20%,35-55,N,1,120,-7.0,0,13.0,3.0,1.0,80.3,80.3
100200,AAA,2013J,1,M,Scotland,HE Qualification,50-60%,0-35,N,1,30,-39.0,0,7.0,4.0,1.0,68.2,68.2
100288,CCC,2014J,0,F,North Western Region,Lower Than A Level,0-10%,0-35,N,0,30,-43.0,0,7.0,2.0,0.0,,
100298,BBB,2013J,1,M,London Region,A Level or Equivalent,30-40%,55<=,N,0,30,-13.0,0,5.0,1.0,2.0,47.1,36.2
100058,AAA,2014J,1,M,Scotland,Post Graduate Qualification,,0-35,N,1,30,-6.0,0,2.0,1.0,2.0,50.2,43.4
100458,AAA,2013J,1,M,Scotland,A Level or Equivalent,40-50%,0-35,N,1,60,-58.0,0,0.0,0.0,0.0,,
100323,CCC,2013J,0,F,North Western Region,HE Qualification,,0-35,N,1,30,10.0,0,0.0,0.0,1.0,42.8,42.8
100515,AAA,2013J,0,M,London Region,HE Qualification,80-90%,35-55,N,2,90,-4.0,0,42.0,5.0,1.0,79.1,79.1
100655,AAA,2014J,0,M,Scotland,HE Qualification,0-10%,0-35,N,2,90,-40.0,0,15.0,3.0,2.0,61.449999999999996,45.3
100606,CCC,2013J,0,M,Scotland,HE Qualification,,35-55,N,0,30,-31.0,0,2.0,1.0,0.0,,
100122,AAA,2013J,0,M,London Region,A Level or Equivalent,,35-55,N,2,60,-26.0,0,15.0,3.0,2.0,74.44999999999999,68.1
100407,CCC,2014J,0,M,Scotland,Lower Than A Level,10-20%,0-35,N,0,60,-48.0,0,26.0,4.0,1.0,59.8,59.8
100052,AAA,2013J,0,F,Scotland,A Level or Equivalent,70-80%,0-35,N,0,90,-35.0,0,23.0,4.0,2.0,72.15,70.7
